order_id,customer_id,created_at,order_rank,attributed_channel,utm_medium,total_price,discount_code,discount_amount,discount_used,month,discount_status
5536657834236,7194421428476.0,2024-01-11,1,direct traffic,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5536674087164,7194445447420.0,2024-01-11,1,Paid Search,[NULL],160.0,xxx,0.0,True,2024-01,No Discount
5536673562876,7194443841788.0,2024-01-11,1,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5536653541628,7194416120060.0,2024-01-11,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5536644563196,7175802061052.0,2024-01-11,2,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5536591708412,5975496917244.0,2024-01-11,2,Paid Search,[NULL],255.0,[NULL],0.0,True,2024-01,No Discount
5536623493372,7194377060604.0,2024-01-11,1,Email,[NULL],94.0,xxx,0.0,True,2024-01,No Discount
5536620216572,7188966342908.0,2024-01-11,1,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5536617562364,7194371457276.0,2024-01-11,1,Paid Search,[NULL],110.0,[NULL],0.0,True,2024-01,No Discount
5536584827132,7194324795644.0,2024-01-11,1,direct traffic,[NULL],200.0,[NULL],0.0,True,2024-01,No Discount
5536536625404,6723945726204.0,2024-01-11,2,Email,[NULL],320.0,xxx,0.0,True,2024-01,No Discount
5536554483964,7194285539580.0,2024-01-11,1,Email,[NULL],96.0,[NULL],0.0,True,2024-01,No Discount
5536476004604,6903028220156.0,2024-01-11,2,direct traffic,[NULL],224.0,[NULL],0.0,True,2024-01,No Discount
5536500580604,7014845776124.0,2024-01-11,3,Email,[NULL],116.0,xxx,0.0,True,2024-01,No Discount
5536484163836,7194179141884.0,2024-01-11,1,XYZ media,user_28,44.0,xxx,0.0,True,2024-01,No Discount
5536468500732,7194162430204.0,2024-01-11,1,Paid Search,[NULL],220.0,[NULL],0.0,True,2024-01,No Discount
5536408371452,7194060685564.0,2024-01-11,1,Paid Search,[NULL],116.0,xxx,0.0,True,2024-01,No Discount
5536427933948,7194090275068.0,2024-01-11,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5536414892284,7044681335036.0,2024-01-11,4,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5536249676028,7193571721468.0,2024-01-10,1,Paid Search,[NULL],75.99,xxx,12.0,True,2024-01,Discount Applied
5536380780796,7194021560572.0,2024-01-11,1,Paid Search,[NULL],116.0,xxx,0.0,True,2024-01,No Discount
5536237322492,7193254789372.0,2024-01-10,1,Paid Search,[NULL],85.0,[NULL],0.0,True,2024-01,No Discount
5536231162108,7178462298364.0,2024-01-10,1,direct traffic,[NULL],102.0,xxx,18.0,True,2024-01,Discount Applied
5536170934524,7191676322044.0,2024-01-10,1,Paid Search,[NULL],37.99,[NULL],0.0,True,2024-01,No Discount
5536148226300,7191207215356.0,2024-01-10,1,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5536155205884,7121964171516.0,2024-01-10,3,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5536145604860,7191123329276.0,2024-01-10,1,Email,[NULL],88.0,[NULL],0.0,True,2024-01,No Discount
5536140722428,6786136113404.0,2024-01-10,9,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5536122503420,1508824449139.0,2024-01-10,18,direct traffic,[NULL],170.0,xxx,30.0,True,2024-01,Discount Applied
5536120963324,4122355204248.0,2024-01-10,5,Email,[NULL],120.0,xxx,0.0,True,2024-01,No Discount
5536093339900,5508282351805.0,2024-01-10,11,Email,[NULL],44.0,xxx,0.0,True,2024-01,No Discount
5536111493372,7190350004476.0,2024-01-10,1,XYZ media,user_23,116.0,xxx,0.0,True,2024-01,No Discount
5536062308604,6649487950076.0,2024-01-10,2,Paid Search,[NULL],116.0,xxx,0.0,True,2024-01,No Discount
5536059752700,7049472213244.0,2024-01-10,4,Paid Search,[NULL],60.0,[NULL],0.0,True,2024-01,No Discount
5536052936956,7189351923964.0,2024-01-10,1,Paid Search,[NULL],145.0,[NULL],0.0,True,2024-01,No Discount
5536048447740,7189518352636.0,2024-01-10,1,direct traffic,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5536043172092,7189509275900.0,2024-01-10,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5536042713340,7189508260092.0,2024-01-10,1,Email,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5536083968252,7189622325500.0,2024-01-10,1,XYZ media,user_41,145.0,xxx,0.0,True,2024-01,No Discount
5536032194812,6812505538812.0,2024-01-10,4,Paid Search,[NULL],32.99,[NULL],0.0,True,2024-01,No Discount
5536030130428,7189484667132.0,2024-01-10,1,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5536003981564,7172976083196.0,2024-01-10,2,Email,[NULL],116.0,xxx,0.0,True,2024-01,No Discount
5536022069500,7118888567036.0,2024-01-10,8,Email,[NULL],576.0,[NULL],0.0,True,2024-01,No Discount
5536001196284,5546768367805.0,2024-01-10,31,direct traffic,[NULL],48.0,[NULL],0.0,True,2024-01,No Discount
5535991398652,7189386625276.0,2024-01-10,1,Paid Search,[NULL],120.0,xxx,0.0,True,2024-01,No Discount
5535994544380,7189391606012.0,2024-01-10,1,Email,[NULL],120.0,xxx,0.0,True,2024-01,No Discount
5535981863164,6639013626108.0,2024-01-10,3,direct traffic,[NULL],44.0,[NULL],0.0,True,2024-01,No Discount
5535979176188,5304039473341.0,2024-01-10,3,Email,[NULL],145.0,[NULL],0.0,True,2024-01,No Discount
5535962431740,7005750395132.0,2024-01-10,2,Email,[NULL],7.99,[NULL],0.0,True,2024-01,No Discount
5535945326844,7189303689468.0,2024-01-10,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5535953649916,7189315551484.0,2024-01-10,1,Email,[NULL],106.0,xxx,0.0,True,2024-01,No Discount
5535923634428,6839012917500.0,2024-01-10,3,Paid Search,[NULL],44.0,[NULL],0.0,True,2024-01,No Discount
5535916491004,7189254275324.0,2024-01-10,1,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5535914950908,7189241463036.0,2024-01-10,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5535912198396,7189247656188.0,2024-01-10,1,Paid Search,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5535905153276,7189237727484.0,2024-01-10,1,Paid Search,[NULL],145.0,[NULL],0.0,True,2024-01,No Discount
5535944376572,7189301854460.0,2024-01-10,1,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5535904137468,7189236318460.0,2024-01-10,1,Email,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5535892111612,2695097811040.0,2024-01-10,8,Email,[NULL],24.0,xxx,0.0,True,2024-01,No Discount
5535940673788,7189292843260.0,2024-01-10,1,direct traffic,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5535890735356,7189217444092.0,2024-01-10,1,Email,[NULL],69.0,[NULL],0.0,True,2024-01,No Discount
5535862653180,7189177827580.0,2024-01-10,1,Email,[NULL],120.0,xxx,0.0,True,2024-01,No Discount
5535888212220,7189214429436.0,2024-01-10,1,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5535887098108,7189213020412.0,2024-01-10,1,Email,[NULL],110.0,xxx,0.0,True,2024-01,No Discount
5535871500540,7189191131388.0,2024-01-10,1,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5535869141244,7189186969852.0,2024-01-10,1,direct traffic,user_41,145.0,xxx,0.0,True,2024-01,No Discount
5535856787708,5608608465085.0,2024-01-10,12,Email,[NULL],123.25,xxx,21.75,True,2024-01,Discount Applied
5535866126588,6982567264508.0,2024-01-10,3,Email,[NULL],185.0,[NULL],0.0,True,2024-01,No Discount
5535853215996,6976075399420.0,2024-01-10,4,Email,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5535839912188,5622478209213.0,2024-01-10,1,Email,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5535827230972,7189131591932.0,2024-01-10,1,Email,[NULL],101.0,xxx,0.0,True,2024-01,No Discount
5535825133820,6468823679228.0,2024-01-10,3,Email,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5535842271484,7040353730812.0,2024-01-10,3,Email,[NULL],145.0,xxx,0.0,True,2024-01,No Discount
5535821005052,6905726796028.0,2024-01-10,2,Email,[NULL],44.0,xxx,0.0,True,2024-01,No Discount
5535841616124,6997248377084.0,2024-01-10,2,Email,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5535752028412,7189026734332.0,2024-01-10,1,Paid Search,[NULL],94.0,[NULL],0.0,True,2024-01,No Discount
5535799279868,6978623570172.0,2024-01-10,2,Email,[NULL],145.0,[NULL],0.0,True,2024-01,No Discount
5535769952508,7189050065148.0,2024-01-10,1,direct traffic,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5535751635196,7189025030396.0,2024-01-10,1,Paid Search,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5535766839548,6909658497276.0,2024-01-10,1,Email,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535756124412,7039479578876.0,2024-01-10,3,Paid Search,[NULL],105.0,xxx,15.0,True,2024-01,Discount Applied
5535738200316,7189002715388.0,2024-01-10,1,Paid Search,[NULL],110.0,[NULL],0.0,True,2024-01,No Discount
5535750652156,7189024506108.0,2024-01-10,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535737348348,6837632139516.0,2024-01-10,4,Paid Search,[NULL],75.99,xxx,12.0,True,2024-01,Discount Applied
5535741575420,7189011267836.0,2024-01-10,1,direct traffic,[NULL],94.0,xxx,0.0,True,2024-01,No Discount
5535734825212,7188999897340.0,2024-01-10,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5535661162748,6754393030908.0,2024-01-10,3,direct traffic,[NULL],88.0,xxx,0.0,True,2024-01,No Discount
5535725617404,5215886770365.0,2024-01-10,2,XYZ media,user_19,120.0,xxx,0.0,True,2024-01,No Discount
5535684329724,7060947534076.0,2024-01-10,4,Email,[NULL],96.0,[NULL],0.0,True,2024-01,No Discount
5535668633852,7140343939324.0,2024-01-10,2,Email,[NULL],240.0,[NULL],0.0,True,2024-01,No Discount
5535628656892,7188833632508.0,2024-01-10,1,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5535658246396,7188891435260.0,2024-01-10,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535655166204,6773189673212.0,2024-01-10,2,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5535647662332,6836458258684.0,2024-01-10,3,direct traffic,[NULL],200.0,[NULL],0.0,True,2024-01,No Discount
5535625445628,7188844118268.0,2024-01-10,1,Paid Search,[NULL],190.0,[NULL],0.0,True,2024-01,No Discount
5535538151676,6013563306236.0,2024-01-10,3,Paid Search,[NULL],101.0,[NULL],0.0,True,2024-01,No Discount
5535605555452,7188325335292.0,2024-01-10,1,Email,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5535571181820,6620273017084.0,2024-01-10,9,Email,[NULL],101.0,xxx,15.0,True,2024-01,Discount Applied
5535555617020,5414689243325.0,2024-01-10,3,Paid Search,[NULL],670.0,[NULL],0.0,True,2024-01,No Discount
5535492047100,7071059509500.0,2024-01-10,3,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5535492833532,7188642660604.0,2024-01-10,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535479005436,7188617822460.0,2024-01-10,1,Paid Search,[NULL],125.0,xxx,0.0,True,2024-01,No Discount
5535469011196,7188600258812.0,2024-01-10,1,XYZ media,user_23,64.0,xxx,0.0,True,2024-01,No Discount
5535476482300,6621199728892.0,2024-01-10,3,Paid Search,[NULL],37.99,[NULL],0.0,True,2024-01,No Discount
5535446597884,7188571160828.0,2024-01-10,1,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5535363367164,7006381965564.0,2024-01-09,3,direct traffic,[NULL],80.0,xxx,60.0,True,2024-01,Discount Applied
5535433457916,7188534165756.0,2024-01-10,1,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5535309922556,7188315111676.0,2024-01-09,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535373983996,7188435828988.0,2024-01-09,1,Paid Search,[NULL],125.0,xxx,0.0,True,2024-01,No Discount
5535208341756,7188170572028.0,2024-01-09,1,Paid Search,[NULL],152.0,xxx,0.0,True,2024-01,No Discount
5535247433980,6343647920380.0,2024-01-09,3,Email,[NULL],116.0,xxx,0.0,True,2024-01,No Discount
5535204376828,6718752719100.0,2024-01-09,3,Email,[NULL],88.0,xxx,0.0,True,2024-01,No Discount
5535152406780,7188071448828.0,2024-01-09,1,direct traffic,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535178686716,7188113916156.0,2024-01-09,1,direct traffic,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535141003516,6890704994556.0,2024-01-09,7,Paid Search,[NULL],75.0,[NULL],0.0,True,2024-01,No Discount
5535135727868,5610300407997.0,2024-01-09,2,Paid Search,[NULL],88.0,xxx,0.0,True,2024-01,No Discount
5535128125692,7188034158844.0,2024-01-09,1,Paid Search,[NULL],128.0,[NULL],0.0,True,2024-01,No Discount
5535125209340,7188030062844.0,2024-01-09,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5535116591356,7188016726268.0,2024-01-09,1,Email,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5535097094396,7187936051452.0,2024-01-09,1,Paid Search,[NULL],54.74,xxx,8.25,True,2024-01,Discount Applied
5535111119100,7188009484540.0,2024-01-09,1,Email,[NULL],125.0,[NULL],0.0,True,2024-01,No Discount
5535091359996,7176788771068.0,2024-01-09,2,Paid Search,[NULL],180.0,[NULL],0.0,True,2024-01,No Discount
5535056625916,7186980733180.0,2024-01-09,1,Email,[NULL],69.0,xxx,0.0,True,2024-01,No Discount
5535083462908,7187958399228.0,2024-01-09,1,Paid Search,[NULL],90.0,[NULL],0.0,True,2024-01,No Discount
5535062098172,7187918323964.0,2024-01-09,1,Paid Search,[NULL],37.99,[NULL],0.0,True,2024-01,No Discount
5535009734908,6236411363580.0,2024-01-09,4,Paid Search,[NULL],160.0,xxx,0.0,True,2024-01,No Discount
5535017566460,7187844137212.0,2024-01-09,1,Email,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5535010488572,6568637989116.0,2024-01-09,4,direct traffic,[NULL],108.0,xxx,12.0,True,2024-01,Discount Applied
5535008620796,7187829522684.0,2024-01-09,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534998724860,7187814285564.0,2024-01-09,1,Paid Search,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5534974804220,7187748290812.0,2024-01-09,1,Paid Search,[NULL],62.99,xxx,0.0,True,2024-01,No Discount
5534896488700,7187514949884.0,2024-01-09,1,Paid Search,[NULL],74.0,xxx,0.0,True,2024-01,No Discount
5534969889020,7069013541116.0,2024-01-09,2,Email,[NULL],256.0,[NULL],0.0,True,2024-01,No Discount
5534883152124,6422159819004.0,2024-01-09,27,Paid Search,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5534866473212,7187465044220.0,2024-01-09,1,Paid Search,[NULL],320.0,[NULL],0.0,True,2024-01,No Discount
5534845239548,7179656003836.0,2024-01-09,1,Paid Search,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5534804574460,7187374276860.0,2024-01-09,1,Paid Search,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5534814306556,7187390136572.0,2024-01-09,1,Paid Search,[NULL],85.0,xxx,0.0,True,2024-01,No Discount
5534775804156,6887121027324.0,2024-01-09,4,Email,[NULL],160.0,[NULL],0.0,True,2024-01,No Discount
5534763385084,7187309658364.0,2024-01-09,1,Paid Search,[NULL],150.0,[NULL],0.0,True,2024-01,No Discount
5534757093628,7187305431292.0,2024-01-09,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5534744871164,7187289342204.0,2024-01-09,1,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5534731829500,7044739989756.0,2024-01-09,4,Email,[NULL],88.0,xxx,0.0,True,2024-01,No Discount
5534756438268,7187302383868.0,2024-01-09,1,Paid Search,[NULL],37.99,[NULL],0.0,True,2024-01,No Discount
5534693753084,7187228360956.0,2024-01-09,1,Email,[NULL],165.0,xxx,0.0,True,2024-01,No Discount
5534728028412,7187269320956.0,2024-01-09,1,Paid Search,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5534726357244,6889999073532.0,2024-01-09,5,Email,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5534709088508,7174351552764.0,2024-01-09,3,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534667997436,7118888567036.0,2024-01-09,7,Email,[NULL],224.0,[NULL],0.0,True,2024-01,No Discount
5534706991356,7174351552764.0,2024-01-09,2,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534503698684,7146661052668.0,2024-01-09,1,Paid Search,[NULL],101.0,[NULL],0.0,True,2024-01,No Discount
5534525194492,7186995118332.0,2024-01-09,1,Paid Search,[NULL],200.0,[NULL],0.0,True,2024-01,No Discount
5534512414972,7186969592060.0,2024-01-09,1,Paid Search,[NULL],60.0,xxx,0.0,True,2024-01,No Discount
5534505304316,7145351184636.0,2024-01-09,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534404870396,7177035940092.0,2024-01-08,1,XYZ media,user_19,160.0,xxx,0.0,True,2024-01,No Discount
5534475485436,7147575967996.0,2024-01-09,2,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534421451004,7186823184636.0,2024-01-08,1,direct traffic,[NULL],96.0,[NULL],0.0,True,2024-01,No Discount
5534270914812,6885925650684.0,2024-01-08,7,Paid Search,[NULL],37.99,[NULL],0.0,True,2024-01,No Discount
5534366859516,7186758107388.0,2024-01-08,1,Paid Search,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5534362829052,7186746999036.0,2024-01-08,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534355226876,7186741821692.0,2024-01-08,1,Paid Search,[NULL],44.0,xxx,0.0,True,2024-01,No Discount
5534238015740,7186606293244.0,2024-01-08,1,Paid Search,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5534237294844,7186601869564.0,2024-01-08,1,Email,[NULL],126.0,xxx,0.0,True,2024-01,No Discount
5534228939004,5608695955645.0,2024-01-08,2,Paid Search,[NULL],85.0,[NULL],0.0,True,2024-01,No Discount
5534219436284,7186579194108.0,2024-01-08,1,Paid Search,[NULL],160.0,[NULL],0.0,True,2024-01,No Discount
5534210556156,7186562547964.0,2024-01-08,1,Paid Search,[NULL],24.0,[NULL],0.0,True,2024-01,No Discount
5534190633212,7098639515900.0,2024-01-08,2,Paid Search,[NULL],96.0,[NULL],0.0,True,2024-01,No Discount
5534208852220,7186562613500.0,2024-01-08,1,Paid Search,[NULL],200.0,[NULL],0.0,True,2024-01,No Discount
5534204002556,7186552226044.0,2024-01-08,1,Paid Search,[NULL],110.0,[NULL],0.0,True,2024-01,No Discount
5534186406140,7186511790332.0,2024-01-08,1,direct traffic,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5534169039100,7186472206588.0,2024-01-08,1,Paid Search,[NULL],101.0,xxx,0.0,True,2024-01,No Discount
5534177591548,7186491146492.0,2024-01-08,1,Paid Search,[NULL],320.0,[NULL],0.0,True,2024-01,No Discount
5534176739580,7089697915132.0,2024-01-08,3,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5534168744188,7186472632572.0,2024-01-08,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534165139708,7186469847292.0,2024-01-08,1,Paid Search,[NULL],145.0,[NULL],0.0,True,2024-01,No Discount
5534132699388,7172637720828.0,2024-01-08,3,Paid Search,[NULL],145.0,[NULL],0.0,True,2024-01,No Discount
5534149050620,7186439897340.0,2024-01-08,1,Email,[NULL],101.0,xxx,0.0,True,2024-01,No Discount
5534149083388,7186436358396.0,2024-01-08,1,Paid Search,[NULL],101.0,xxx,0.0,True,2024-01,No Discount
5534138761468,7186420859132.0,2024-01-08,1,Paid Search,[NULL],135.0,xxx,0.0,True,2024-01,No Discount
5534118576380,7185762681084.0,2024-01-08,1,direct traffic,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5534118478076,7178339647740.0,2024-01-08,2,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5534114447612,7186374754556.0,2024-01-08,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534097539324,7186343592188.0,2024-01-08,1,Email,[NULL],200.0,xxx,0.0,True,2024-01,No Discount
5534112022780,7186370461948.0,2024-01-08,1,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5534103732476,6985660072188.0,2024-01-08,2,Email,[NULL],110.0,[NULL],0.0,True,2024-01,No Discount
5534090330364,7059059638524.0,2024-01-08,4,Email,[NULL],110.0,[NULL],0.0,True,2024-01,No Discount
5534063657212,7118922481916.0,2024-01-08,2,Email,[NULL],60.0,xxx,0.0,True,2024-01,No Discount
5534078271740,7186097275132.0,2024-01-08,1,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5534076010748,7186301976828.0,2024-01-08,1,Paid Search,[NULL],110.0,xxx,0.0,True,2024-01,No Discount
5534060511484,7186276483324.0,2024-01-08,1,Paid Search,[NULL],88.0,[NULL],0.0,True,2024-01,No Discount
5534058742012,7186274124028.0,2024-01-08,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534030954748,6285638762748.0,2024-01-08,1,Paid Search,[NULL],88.0,[NULL],0.0,True,2024-01,No Discount
5534057038076,7186270355708.0,2024-01-08,1,Email,[NULL],52.99,xxx,0.0,True,2024-01,No Discount
5534048616700,7186254921980.0,2024-01-08,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534027284732,7186220122364.0,2024-01-08,1,direct traffic,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534026498300,7035837939964.0,2024-01-08,2,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5534012965116,7186199118076.0,2024-01-08,1,Paid Search,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5533991436540,7186124144892.0,2024-01-08,1,Paid Search,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5534006968572,7186184667388.0,2024-01-08,1,Email,[NULL],88.0,xxx,0.0,True,2024-01,No Discount
5534005985532,7070676844796.0,2024-01-08,2,direct traffic,[NULL],96.0,[NULL],0.0,True,2024-01,No Discount
5533954310396,7186099175676.0,2024-01-08,1,XYZ media,user_19,96.0,xxx,0.0,True,2024-01,No Discount
5533980459260,6823992492284.0,2024-01-08,2,Email,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5533968105724,7147298423036.0,2024-01-08,2,Email,[NULL],130.0,xxx,15.0,True,2024-01,Discount Applied
5533945463036,7186091475196.0,2024-01-08,1,Email,[NULL],88.0,[NULL],0.0,True,2024-01,No Discount
5533938483452,7186085282044.0,2024-01-08,1,Paid Search,[NULL],70.0,[NULL],0.0,True,2024-01,No Discount
5533926654204,7186063393020.0,2024-01-08,1,Paid Search,[NULL],125.0,xxx,0.0,True,2024-01,No Discount
5533885923580,3633267409048.0,2024-01-08,2,Paid Search,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5533886349564,7186008637692.0,2024-01-08,1,direct traffic,[NULL],85.0,[NULL],0.0,True,2024-01,No Discount
5533883203836,7186001068284.0,2024-01-08,1,Email,[NULL],120.0,xxx,0.0,True,2024-01,No Discount
5533854761212,7185963024636.0,2024-01-08,1,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5533880254716,7185999134972.0,2024-01-08,1,direct traffic,[NULL],0.0,[NULL],0.0,True,2024-01,Unknown
5533835985148,6084605870332.0,2024-01-08,3,Email,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5533770055932,7185836474620.0,2024-01-08,1,Email,[NULL],120.0,xxx,0.0,True,2024-01,No Discount
5533816127740,7185906041084.0,2024-01-08,1,Email,[NULL],37.99,[NULL],0.0,True,2024-01,No Discount
5533788963068,7185871569148.0,2024-01-08,1,Paid Search,[NULL],88.0,[NULL],0.0,True,2024-01,No Discount
5533786505468,7185865212156.0,2024-01-08,1,Email,[NULL],96.0,xxx,0.0,True,2024-01,No Discount
5533718184188,7185774575868.0,2024-01-08,1,direct traffic,[NULL],115.0,[NULL],0.0,True,2024-01,No Discount
5533752852732,7071059509500.0,2024-01-08,2,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5533736141052,7185799971068.0,2024-01-08,1,Paid Search,[NULL],120.0,[NULL],0.0,True,2024-01,No Discount
5533704126716,7185755242748.0,2024-01-08,1,Paid Search,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5533693313276,7185735352572.0,2024-01-08,1,Paid Search,[NULL],230.0,[NULL],0.0,True,2024-01,No Discount
5533676863740,7185702977788.0,2024-01-08,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
5533642621180,7185646911740.0,2024-01-08,1,Paid Search,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5533669753084,7180161155324.0,2024-01-08,1,Email,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5533641179388,6260927037692.0,2024-01-08,9,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5533624828156,5978992247036.0,2024-01-08,3,Paid Search,[NULL],400.0,[NULL],0.0,True,2024-01,No Discount
5533634035964,7185635737852.0,2024-01-08,1,Paid Search,[NULL],75.0,xxx,0.0,True,2024-01,No Discount
5533593338108,6627610427644.0,2024-01-08,10,Email,[NULL],240.0,[NULL],0.0,True,2024-01,No Discount
5533550805244,7185473110268.0,2024-01-08,1,Email,[NULL],37.99,xxx,0.0,True,2024-01,No Discount
5533560373500,7132222914812.0,2024-01-08,3,direct traffic,[NULL],116.0,[NULL],0.0,True,2024-01,No Discount
5533557719292,7185511874812.0,2024-01-08,1,Email,[NULL],64.0,xxx,0.0,True,2024-01,No Discount
5533510435068,7185441390844.0,2024-01-08,1,Paid Search,[NULL],110.0,[NULL],0.0,True,2024-01,No Discount
5533489266940,7185407443196.0,2024-01-08,1,Email,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5533444014332,7185317527804.0,2024-01-07,1,Paid Search,[NULL],150.0,[NULL],0.0,True,2024-01,No Discount
5533296656636,7185048076540.0,2024-01-07,1,Email,[NULL],160.0,[NULL],0.0,True,2024-01,No Discount
5533420126460,7185268277500.0,2024-01-07,1,direct traffic,[NULL],96.0,[NULL],0.0,True,2024-01,No Discount
5533286072572,7185026089212.0,2024-01-07,1,Paid Search,[NULL],64.0,[NULL],0.0,True,2024-01,No Discount
5533243310332,7061419360508.0,2024-01-07,1,Paid Search,[NULL],200.0,[NULL],0.0,True,2024-01,No Discount
5533267230972,7185004855548.0,2024-01-07,1,Paid Search,[NULL],80.0,xxx,0.0,True,2024-01,No Discount
5533261365500,7004533293308.0,2024-01-07,3,Affiliates,[NULL],216.0,xxx,24.0,True,2024-01,Discount Applied
5533256843516,7184984637692.0,2024-01-07,1,Paid Search,[NULL],80.0,[NULL],0.0,True,2024-01,No Discount
